jis_s,old_zip_code_s,zip_code_s,province_ruby_txt_ja,city_ruby_txt_ja,town_ruby_txt_ja,province_txt_ja,city_txt_ja,town_txt_ja
13103,"106  ",1066206,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(6カイ),東京都,港区,六本木住友不動産六本木グランドタワー（６階）
13103,"106  ",1066207,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(7カイ),東京都,港区,六本木住友不動産六本木グランドタワー（７階）
13103,"106  ",1066208,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(8カイ),東京都,港区,六本木住友不動産六本木グランドタワー（８階）
13103,"106  ",1066209,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(9カイ),東京都,港区,六本木住友不動産六本木グランドタワー（９階）
13103,"106  ",1066210,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(10カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１０階）
13103,"106  ",1066211,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(11カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１１階）
13103,"106  ",1066212,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(12カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１２階）
13103,"106  ",1066213,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(13カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１３階）
13103,"106  ",1066214,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(14カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１４階）
13103,"106  ",1066215,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(15カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１５階）
13103,"106  ",1066216,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(16カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１６階）
13103,"106  ",1066217,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(17カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１７階）
13103,"106  ",1066218,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(18カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１８階）
13103,"106  ",1066219,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(19カイ),東京都,港区,六本木住友不動産六本木グランドタワー（１９階）
13103,"106  ",1066220,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(20カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２０階）
13103,"106  ",1066221,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(21カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２１階）
13103,"106  ",1066222,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(22カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２２階）
13103,"106  ",1066223,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(23カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２３階）
13103,"106  ",1066224,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(24カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２４階）
13103,"106  ",1066225,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(25カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２５階）
13103,"106  ",1066226,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(26カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２６階）
13103,"106  ",1066227,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(27カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２７階）
13103,"106  ",1066228,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(28カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２８階）
13103,"106  ",1066229,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(29カイ),東京都,港区,六本木住友不動産六本木グランドタワー（２９階）
13103,"106  ",1066230,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(30カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３０階）
13103,"106  ",1066231,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(31カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３１階）
13103,"106  ",1066232,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(32カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３２階）
13103,"106  ",1066233,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(33カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３３階）
13103,"106  ",1066234,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(34カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３４階）
13103,"106  ",1066235,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(35カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３５階）
13103,"106  ",1066236,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(36カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３６階）
13103,"106  ",1066237,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(37カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３７階）
13103,"106  ",1066238,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(38カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３８階）
13103,"106  ",1066239,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(39カイ),東京都,港区,六本木住友不動産六本木グランドタワー（３９階）
13103,"106  ",1066240,トウキョウト,ミナトク,ロッポンギスミトモフドウサンロッポンギグランドタワー(40カイ),東京都,港区,六本木住友不動産六本木グランドタワー（４０階）
13103,"106  ",1066190,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(チカイ・カイソウフメイ),東京都,港区,六本木六本木ヒルズ森タワー（地階・階層不明）
13103,"106  ",1066101,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(1カイ),東京都,港区,六本木六本木ヒルズ森タワー（１階）
13103,"106  ",1066102,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(2カイ),東京都,港区,六本木六本木ヒルズ森タワー（２階）
13103,"106  ",1066103,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(3カイ),東京都,港区,六本木六本木ヒルズ森タワー（３階）
13103,"106  ",1066104,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(4カイ),東京都,港区,六本木六本木ヒルズ森タワー（４階）
13103,"106  ",1066105,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(5カイ),東京都,港区,六本木六本木ヒルズ森タワー（５階）
13103,"106  ",1066106,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(6カイ),東京都,港区,六本木六本木ヒルズ森タワー（６階）
13103,"106  ",1066107,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(7カイ),東京都,港区,六本木六本木ヒルズ森タワー（７階）
13103,"106  ",1066108,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(8カイ),東京都,港区,六本木六本木ヒルズ森タワー（８階）
13103,"106  ",1066109,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(9カイ),東京都,港区,六本木六本木ヒルズ森タワー（９階）
13103,"106  ",1066110,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(10カイ),東京都,港区,六本木六本木ヒルズ森タワー（１０階）
13103,"106  ",1066111,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(11カイ),東京都,港区,六本木六本木ヒルズ森タワー（１１階）
13103,"106  ",1066112,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(12カイ),東京都,港区,六本木六本木ヒルズ森タワー（１２階）
13103,"106  ",1066113,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(13カイ),東京都,港区,六本木六本木ヒルズ森タワー（１３階）
13103,"106  ",1066114,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(14カイ),東京都,港区,六本木六本木ヒルズ森タワー（１４階）
13103,"106  ",1066115,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(15カイ),東京都,港区,六本木六本木ヒルズ森タワー（１５階）
13103,"106  ",1066116,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(16カイ),東京都,港区,六本木六本木ヒルズ森タワー（１６階）
13103,"106  ",1066117,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(17カイ),東京都,港区,六本木六本木ヒルズ森タワー（１７階）
13103,"106  ",1066118,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(18カイ),東京都,港区,六本木六本木ヒルズ森タワー（１８階）
13103,"106  ",1066119,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(19カイ),東京都,港区,六本木六本木ヒルズ森タワー（１９階）
13103,"106  ",1066120,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(20カイ),東京都,港区,六本木六本木ヒルズ森タワー（２０階）
13103,"106  ",1066121,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(21カイ),東京都,港区,六本木六本木ヒルズ森タワー（２１階）
13103,"106  ",1066122,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(22カイ),東京都,港区,六本木六本木ヒルズ森タワー（２２階）
13103,"106  ",1066123,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(23カイ),東京都,港区,六本木六本木ヒルズ森タワー（２３階）
13103,"106  ",1066124,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(24カイ),東京都,港区,六本木六本木ヒルズ森タワー（２４階）
13103,"106  ",1066125,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(25カイ),東京都,港区,六本木六本木ヒルズ森タワー（２５階）
13103,"106  ",1066126,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(26カイ),東京都,港区,六本木六本木ヒルズ森タワー（２６階）
13103,"106  ",1066127,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(27カイ),東京都,港区,六本木六本木ヒルズ森タワー（２７階）
13103,"106  ",1066128,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(28カイ),東京都,港区,六本木六本木ヒルズ森タワー（２８階）
13103,"106  ",1066129,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(29カイ),東京都,港区,六本木六本木ヒルズ森タワー（２９階）
13103,"106  ",1066130,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(30カイ),東京都,港区,六本木六本木ヒルズ森タワー（３０階）
13103,"106  ",1066131,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(31カイ),東京都,港区,六本木六本木ヒルズ森タワー（３１階）
13103,"106  ",1066132,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(32カイ),東京都,港区,六本木六本木ヒルズ森タワー（３２階）
13103,"106  ",1066133,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(33カイ),東京都,港区,六本木六本木ヒルズ森タワー（３３階）
13103,"106  ",1066134,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(34カイ),東京都,港区,六本木六本木ヒルズ森タワー（３４階）
13103,"106  ",1066135,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(35カイ),東京都,港区,六本木六本木ヒルズ森タワー（３５階）
13103,"106  ",1066136,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(36カイ),東京都,港区,六本木六本木ヒルズ森タワー（３６階）
13103,"106  ",1066137,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(37カイ),東京都,港区,六本木六本木ヒルズ森タワー（３７階）
13103,"106  ",1066138,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(38カイ),東京都,港区,六本木六本木ヒルズ森タワー（３８階）
13103,"106  ",1066139,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(39カイ),東京都,港区,六本木六本木ヒルズ森タワー（３９階）
13103,"106  ",1066140,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(40カイ),東京都,港区,六本木六本木ヒルズ森タワー（４０階）
13103,"106  ",1066141,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(41カイ),東京都,港区,六本木六本木ヒルズ森タワー（４１階）
13103,"106  ",1066142,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(42カイ),東京都,港区,六本木六本木ヒルズ森タワー（４２階）
13103,"106  ",1066143,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(43カイ),東京都,港区,六本木六本木ヒルズ森タワー（４３階）
13103,"106  ",1066144,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(44カイ),東京都,港区,六本木六本木ヒルズ森タワー（４４階）
13103,"106  ",1066145,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(45カイ),東京都,港区,六本木六本木ヒルズ森タワー（４５階）
13103,"106  ",1066146,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(46カイ),東京都,港区,六本木六本木ヒルズ森タワー（４６階）
13103,"106  ",1066147,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(47カイ),東京都,港区,六本木六本木ヒルズ森タワー（４７階）
13103,"106  ",1066148,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(48カイ),東京都,港区,六本木六本木ヒルズ森タワー（４８階）
13103,"106  ",1066149,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(49カイ),東京都,港区,六本木六本木ヒルズ森タワー（４９階）
13103,"106  ",1066150,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(50カイ),東京都,港区,六本木六本木ヒルズ森タワー（５０階）
13103,"106  ",1066151,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(51カイ),東京都,港区,六本木六本木ヒルズ森タワー（５１階）
13103,"106  ",1066152,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(52カイ),東京都,港区,六本木六本木ヒルズ森タワー（５２階）
13103,"106  ",1066153,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(53カイ),東京都,港区,六本木六本木ヒルズ森タワー（５３階）
13103,"106  ",1066154,トウキョウト,ミナトク,ロッポンギロッポンギヒルズモリタワー(54カイ),東京都,港区,六本木六本木ヒルズ森タワー（５４階）
